x,y,std,con_95,con_95_plus,con_99,con_99_plus
2.480000000000000000e+03,3.852249064615794749e-01,1.910205264875468670e-02,3.050922745786549452e-03,3.882758292073660300e-01,4.028090879442032882e-03,3.892529973410215338e-01
2.500000000000000000e+03,3.870717105153319015e-01,1.865360958184090340e-02,2.979298759705308226e-03,3.900510092750372193e-01,3.933526726520896952e-03,3.910052372418528210e-01
2.520000000000000000e+03,3.883691195930753515e-01,1.842773741985138936e-02,2.943223133209811257e-03,3.913123427262851783e-01,3.885896578475569758e-03,3.922550161715508965e-01
2.540000000000000000e+03,3.862589435143904404e-01,1.908402880385966227e-02,3.048044031160017028e-03,3.893069875455504314e-01,4.024290152547959319e-03,3.902832336669384006e-01
2.560000000000000000e+03,3.870091084148976623e-01,1.834434712647511900e-02,2.929904284836934523e-03,3.899390126997345773e-01,3.868311888161943442e-03,3.908774203030596084e-01
2.580000000000000000e+03,3.818583432343098938e-01,2.108046059383897677e-02,3.366908148564505803e-03,3.852252513828743896e-01,4.445282013083327009e-03,3.863036252473932008e-01
2.600000000000000000e+03,3.885515305128964259e-01,1.890396913881423405e-02,3.019285439725519476e-03,3.915708159526219423e-01,3.986320584153320995e-03,3.925378510970497503e-01
2.620000000000000000e+03,3.916331438662170039e-01,1.861101416133423975e-02,2.972495546475833247e-03,3.946056394126928324e-01,3.924544538689889867e-03,3.955576884049069042e-01
2.640000000000000000e+03,3.918101594045564906e-01,1.752931172872437826e-02,2.799729267557781419e-03,3.946098886721142729e-01,3.696443622878096101e-03,3.955066030274345668e-01
2.660000000000000000e+03,3.929823580887410461e-01,1.788771300971670961e-02,2.856972048760661031e-03,3.958393301375017215e-01,3.772020470963041629e-03,3.967543785597040795e-01
2.680000000000000000e+03,3.905030382531030075e-01,1.822643416456815046e-02,2.911071579047669940e-03,3.934141098321506935e-01,3.843447328569368163e-03,3.943464855816724013e-01
2.700000000000000000e+03,3.923282580716269119e-01,1.949215516081601041e-02,3.113228752848778112e-03,3.954414868244756631e-01,4.110352634227013198e-03,3.964386107058538999e-01
2.720000000000000000e+03,3.873750122336598323e-01,2.205245872289948034e-02,3.522152784067381515e-03,3.908971650177271995e-01,4.650249346725274756e-03,3.920252615803850871e-01
2.740000000000000000e+03,3.935900456332541153e-01,1.874661087714830227e-02,2.994152648575699148e-03,3.965841982818298361e-01,3.953138109459288126e-03,3.975431837427134130e-01
2.760000000000000000e+03,3.968022599235757619e-01,1.766771464084844825e-02,2.821834566943496984e-03,3.996240944905192771e-01,3.725628942292003466e-03,4.005278888658677650e-01
2.780000000000000000e+03,3.959862537585295827e-01,1.796637064943988962e-02,2.869535011839760390e-03,3.988557887703693683e-01,3.788607176433567234e-03,3.997748609349631721e-01
2.800000000000000000e+03,3.971109577974715754e-01,1.792867058763752616e-02,2.863513670668455923e-03,3.999744714681400248e-01,3.780657283409353912e-03,4.008916150808809475e-01
2.820000000000000000e+03,3.953397070819681391e-01,1.919325008849838421e-02,3.065488528238713081e-03,3.984051956102068748e-01,4.047321879482438690e-03,3.993870289614505631e-01
2.840000000000000000e+03,3.970062575944058314e-01,1.918950358320360358e-02,3.064890147612755154e-03,4.000711477420185735e-01,4.046531845862221324e-03,4.010527894402680649e-01
2.860000000000000000e+03,3.930989302598036916e-01,1.992788298839444361e-02,3.182821898914044937e-03,3.962817521587177483e-01,4.202235497313049593e-03,3.973011657571167143e-01
2.880000000000000000e+03,3.975092464840257467e-01,1.937141554729873011e-02,3.093944582714246595e-03,4.006031910667399720e-01,4.084892012536808087e-03,4.015941384965625582e-01
2.900000000000000000e+03,4.007581609797167821e-01,1.788968349175273573e-02,2.857286768260937620e-03,4.036154477479776959e-01,3.772435990743212494e-03,4.045305969704600102e-01
2.920000000000000000e+03,3.994370062242854624e-01,1.755506616123152230e-02,2.803842688528066993e-03,4.022408489128135312e-01,3.701874515389745168e-03,4.031388807396751872e-01
2.940000000000000000e+03,3.996604369445280747e-01,1.783362438428482202e-02,2.848333175198073264e-03,4.025087701197261336e-01,3.760614686318324018e-03,4.034210516308464056e-01
2.960000000000000000e+03,3.984429067992544815e-01,1.958759286931001722e-02,3.128471778349971137e-03,4.015713785776044431e-01,4.130477788848268411e-03,4.025733845881027673e-01
2.980000000000000000e+03,4.007354930236742274e-01,1.771879730026657690e-02,2.829993336600338579e-03,4.035654863602745612e-01,3.736400852425611398e-03,4.044718938760998306e-01
